Zipcode,ARREST_YEAR,#_ARRESTS,ARREST_CHANGE
10007.0,2014,1388,-5.255972696245734
10007.0,2015,1308,-5.763688760806916
10007.0,2016,1356,3.669724770642202
10007.0,2017,1143,-15.70796460176991
10007.0,2018,1194,4.4619422572178475
10007.0,2019,1128,-5.527638190954774
10007.0,2020,665,-41.04609929078014
10007.0,2021,509,-23.458646616541355
10007.0,2022,729,43.222003929273086
10007.0,2023,431,-40.87791495198903
10009.0,2006,2438,
10009.0,2007,2452,0.5742411812961444
10009.0,2008,2249,-8.278955954323001
10009.0,2009,2278,1.2894619831036016
10009.0,2010,2230,-2.1071115013169446
10009.0,2011,2197,-1.4798206278026906
10009.0,2012,2286,4.050978607191625
10009.0,2013,2067,-9.580052493438322
10009.0,2014,1850,-10.49830672472182
10009.0,2015,1820,-1.6216216216216217
10009.0,2016,1758,-3.4065934065934065
10009.0,2017,1445,-17.804323094425484
10009.0,2018,1132,-21.660899653979236
10009.0,2019,936,-17.314487632508836
10009.0,2020,577,-38.35470085470086
10009.0,2021,887,53.7261698440208
10009.0,2022,999,12.62683201803833
10009.0,2023,503,-49.64964964964965
10010.0,2006,1422,
10010.0,2007,1496,5.20393811533052
10010.0,2008,1505,0.6016042780748663
10010.0,2009,1468,-2.458471760797342
10010.0,2010,1041,-29.08719346049046
10010.0,2011,1340,28.7223823246878
10010.0,2012,1735,29.47761194029851
10010.0,2013,2377,37.002881844380404
10010.0,2014,2500,5.1745898190997055
10010.0,2015,2568,2.7199999999999998
10010.0,2016,1976,-23.05295950155763
10010.0,2017,1751,-11.386639676113361
10010.0,2018,1401,-19.988577955454026
10010.0,2019,1323,-5.567451820128479
10010.0,2020,950,-28.19349962207105
10010.0,2021,993,4.526315789473685
10010.0,2022,1246,25.478348439073518
10010.0,2023,592,-52.487961476725516
10011.0,2006,3427,
10011.0,2007,3456,0.8462211847096587
10011.0,2008,3607,4.369212962962963
10011.0,2009,3570,-1.0257831993346271
10011.0,2010,3145,-11.904761904761903
10011.0,2011,3246,3.2114467408585057
10011.0,2012,3257,0.33887861983980283
10011.0,2013,3930,20.663186981885172
10011.0,2014,3773,-3.9949109414758275
10011.0,2015,3897,3.2865094089583886
